Filename,Device,MaxTemp,MeanTemp,MaxPressure,MeanPressure,TotalCycle_min
S20210225_01268_500919I00001.txt,StatimB,136.5,136.17000000000002,223.0,222.22222222222223,
S20210225_01269_500919I00001.txt,StatimB,136.4,136.12,225.0,222.22222222222223,
S20210225_01282_500919I00001.txt,StatimB,136.4,136.07999999999998,225.0,221.77777777777777,
S20210225_01276_500919I00001.txt,StatimB,136.4,136.17000000000002,225.0,223.55555555555554,
S20210225_01274_500919I00001.txt,StatimB,136.4,136.12,225.0,221.88888888888889,
S20210225_01283_500919I00001.txt,StatimB,136.5,136.18,225.0,223.22222222222223,
S20210225_01281_500919I00001.txt,StatimB,136.4,136.16,225.0,223.55555555555554,
S20210225_01273_500919I00001.txt,StatimB,136.4,136.2,225.0,223.33333333333334,
S20210225_01279_500919I00001.txt,StatimB,136.4,136.23000000000002,225.0,222.66666666666666,
S20210225_01272_500919I00001.txt,StatimB,136.4,136.18,224.0,222.66666666666666,
S20210225_01271_500919I00001.txt,StatimB,136.4,136.24,225.0,222.55555555555554,
S20210225_01277_500919I00001.txt,StatimB,136.4,136.21,225.0,223.33333333333334,
S20210225_01270_500919I00001.txt,StatimB,136.4,136.16000000000003,225.0,223.22222222222223,
S20210225_01278_500919I00001.txt,StatimB,136.5,136.22,225.0,223.77777777777777,
S20210225_01275_500919I00001.txt,StatimB,136.4,136.16000000000003,225.0,223.44444444444446,
S20210225_01280_500919I00001.txt,StatimB,136.4,136.14000000000001,225.0,222.77777777777777,
S20210224_01257_500919I00001.txt,StatimB,136.4,136.18,224.0,223.0,
S20210224_01259_500919I00001.txt,StatimB,136.4,136.14000000000001,224.0,222.77777777777777,
S20210224_01252_500919I00001.txt,StatimB,136.4,136.12,224.0,221.44444444444446,
S20210224_01267_500919I00001.txt,StatimB,136.4,136.19,224.0,223.0,
S20210224_01262_500919I00001.txt,StatimB,136.4,136.17000000000002,225.0,223.0,
S20210224_01258_500919I00001.txt,StatimB,136.4,136.15,224.0,223.11111111111111,
S20210224_01266_500919I00001.txt,StatimB,136.4,136.17000000000002,225.0,223.44444444444446,
S20210224_01260_500919I00001.txt,StatimB,136.4,136.17000000000002,224.0,222.33333333333334,
S20210224_01265_500919I00001.txt,StatimB,136.4,136.20999999999998,224.0,222.66666666666666,
S20210224_01263_500919I00001.txt,StatimB,136.4,136.18,225.0,221.77777777777777,
S20210224_01264_500919I00001.txt,StatimB,136.5,136.16,225.0,223.0,
S20210224_01254_500919I00001.txt,StatimB,136.4,136.07,225.0,221.55555555555554,
S20210224_01256_500919I00001.txt,StatimB,136.4,136.14000000000001,224.0,222.44444444444446,
S20210224_01253_500919I00001.txt,StatimB,136.4,136.14000000000001,224.0,221.66666666666666,
S20210224_01261_500919I00001.txt,StatimB,136.4,136.15,225.0,223.33333333333334,
S20210224_01255_500919I00001.txt,StatimB,136.5,136.10999999999999,225.0,222.33333333333334,
S20210218_01205_500919I00001.txt,StatimB,136.4,136.12,224.0,221.88888888888889,
S20210218_01200_500919I00001.txt,StatimB,136.4,136.16,225.0,221.77777777777777,
S20210218_01210_500919I00001.txt,StatimB,136.4,136.22,225.0,223.77777777777777,
S20210218_01199_500919I00001.txt,StatimB,136.4,136.18,224.0,222.33333333333334,
S20210218_01201_500919I00001.txt,StatimB,136.4,136.16,225.0,222.22222222222223,
S20210218_01203_500919I00001.txt,StatimB,136.5,136.26000000000002,225.0,223.44444444444446,
S20210218_01207_500919I00001.txt,StatimB,136.4,136.2,224.0,223.33333333333334,
S20210218_01204_500919I00001.txt,StatimB,136.4,136.09,224.0,221.77777777777777,
S20210218_01206_500919I00001.txt,StatimB,136.4,136.16,225.0,222.77777777777777,
S20210218_01209_500919I00001.txt,StatimB,136.5,136.23,225.0,223.88888888888889,
S20210218_01211_500919I00001.txt,StatimB,136.4,136.18,225.0,223.0,
S20210218_01198_500919I00001.txt,StatimB,136.4,136.15,224.0,222.33333333333334,
S20210218_01202_500919I00001.txt,StatimB,136.4,136.20999999999998,224.0,223.0,
S20210218_01197_500919I00001.txt,StatimB,136.4,136.15,222.0,220.55555555555554,
S20210218_01208_500919I00001.txt,StatimB,136.4,136.15,225.0,222.77777777777777,
S20210210_01158_500919I00001.txt,StatimB,136.4,136.16000000000003,225.0,223.22222222222223,
S20210210_01161_500919I00001.txt,StatimB,136.5,136.18,225.0,222.66666666666666,
S20210210_01155_500919I00001.txt,StatimB,136.4,136.26000000000002,224.0,222.66666666666666,
S20210210_01148_500919I00001.txt,StatimB,136.5,136.19,224.0,221.22222222222223,
S20210210_01150_500919I00001.txt,StatimB,136.4,136.15,224.0,221.88888888888889,
S20210210_01154_500919I00001.txt,StatimB,136.4,136.17000000000002,225.0,222.77777777777777,
S20210210_01151_500919I00001.txt,StatimB,136.4,136.1,225.0,221.33333333333334,
S20210210_01160_500919I00001.txt,StatimB,136.4,136.1,225.0,223.0,
S20210210_01147_500919I00001.txt,StatimB,136.4,136.09,224.0,221.22222222222223,
S20210210_01157_500919I00001.txt,StatimB,136.4,136.14000000000001,225.0,222.22222222222223,
S20210210_01153_500919I00001.txt,StatimB,136.4,136.15,225.0,222.66666666666666,
S20210210_01149_500919I00001.txt,StatimB,136.5,136.17000000000002,224.0,222.0,
S20210210_01152_500919I00001.txt,StatimB,136.4,136.13,225.0,223.22222222222223,
S20210210_01159_500919I00001.txt,StatimB,136.5,136.19,225.0,222.66666666666666,
S20210210_01156_500919I00001.txt,StatimB,136.5,136.22,225.0,222.88888888888889,
S20210205_01134_500919I00001.txt,StatimB,136.5,136.19,224.0,222.22222222222223,
S20210205_01132_500919I00001.txt,StatimB,136.5,135.9,222.0,221.0,
S20210205_01133_500919I00001.txt,StatimB,136.4,136.20999999999998,224.0,221.33333333333334,
S20210209_01146_500919I00001.txt,StatimB,136.4,136.11,223.0,222.44444444444446,
S20210209_01142_500919I00001.txt,StatimB,136.4,136.25,224.0,221.88888888888889,
S20210209_01145_500919I00001.txt,StatimB,136.4,136.09,223.0,221.88888888888889,
S20210209_01144_500919I00001.txt,StatimB,136.5,136.16,224.0,220.77777777777777,
S20210209_01143_500919I00001.txt,StatimB,136.4,136.18,224.0,222.0,
S20210217_01190_500919I00001.txt,StatimB,136.5,136.25,225.0,224.33333333333334,
