Filename,Device,MaxTemp,MeanTemp,MaxPressure,MeanPressure,TotalCycle_min
220_U01.pdf,Ritter2,,,,,
248_U01.pdf,Ritter2,,,,,
246_U01.pdf,Ritter2,,,,,
243_U01.pdf,Ritter2,,,,,
247_U01.pdf,Ritter2,,,,,
245_U01.pdf,Ritter2,,,,,
244_U01.pdf,Ritter2,,,,,
242_U01.pdf,Ritter2,,,,,
157_U01.pdf,Ritter2,,,,,
162_U01.pdf,Ritter2,,,,,
156_U01.pdf,Ritter2,,,,,
158_U01.pdf,Ritter2,,,,,
161_U01.pdf,Ritter2,,,,,
160_U01.pdf,Ritter2,,,,,
159_U01.pdf,Ritter2,,,,,
163_U01.pdf,Ritter2,,,,,
577_.pdf,Ritter2,,,,,
578_.pdf,Ritter2,,,,,
583_U02.pdf,Ritter2,,,,,
582_U02.pdf,Ritter2,,,,,
584_U02.pdf,Ritter2,,,,,
579_U02.pdf,Ritter2,,,,,
580_.pdf,Ritter2,,,,,
581_U02.pdf,Ritter2,,,,,
574_.pdf,Ritter2,,,,,
576_.pdf,Ritter2,,,,,
572_.pdf,Ritter2,,,,,
573_.pdf,Ritter2,,,,,
571_.pdf,Ritter2,,,,,
575_.pdf,Ritter2,,,,,
566_U02.pdf,Ritter2,,,,,
568_.pdf,Ritter2,,,,,
562_.pdf,Ritter2,,,,,
567_U02.pdf,Ritter2,,,,,
565_U02.pdf,Ritter2,,,,,
564_.pdf,Ritter2,,,,,
563_.pdf,Ritter2,,,,,
532_C102.pdf,Ritter2,,,,,
530_.pdf,Ritter2,,,,,
531_.pdf,Ritter2,,,,,
525_.pdf,Ritter2,,,,,
526_.pdf,Ritter2,,,,,
529_.pdf,Ritter2,,,,,
527_.pdf,Ritter2,,,,,
528_.pdf,Ritter2,,,,,
532_.pdf,Ritter2,,,,,
537_.pdf,Ritter2,,,,,
534_.pdf,Ritter2,,,,,
538_U02.pdf,Ritter2,,,,,
535_.pdf,Ritter2,,,,,
533_.pdf,Ritter2,,,,,
536_.pdf,Ritter2,,,,,
522_U01.pdf,Ritter2,,,,,
520_U01.pdf,Ritter2,,,,,
524_.pdf,Ritter2,,,,,
521_U01.pdf,Ritter2,,,,,
519_U01.pdf,Ritter2,,,,,
523_U01.pdf,Ritter2,,,,,
509_U01.pdf,Ritter2,,,,,
508_U01.pdf,Ritter2,,,,,
507_U01.pdf,Ritter2,,,,,
510_U01.pdf,Ritter2,,,,,
548_.pdf,Ritter2,,,,,
551_U02.pdf,Ritter2,,,,,
552_U02.pdf,Ritter2,,,,,
547_U02.pdf,Ritter2,,,,,
553_U02.pdf,Ritter2,,,,,
549_U02.pdf,Ritter2,,,,,
550_U02.pdf,Ritter2,,,,,
511_U01.pdf,Ritter2,,,,,
513_U01.pdf,Ritter2,,,,,
512_U01.pdf,Ritter2,,,,,
514_U01.pdf,Ritter2,,,,,
559_.pdf,Ritter2,,,,,
560_.pdf,Ritter2,,,,,
558_.pdf,Ritter2,,,,,
555_.pdf,Ritter2,,,,,
557_.pdf,Ritter2,,,,,
556_.pdf,Ritter2,,,,,
561_.pdf,Ritter2,,,,,
589_C103.pdf,Ritter2,,,,,
590_U02.pdf,Ritter2,,,,,
585_U02.pdf,Ritter2,,,,,
589_U02.pdf,Ritter2,,,,,
588_U02.pdf,Ritter2,,,,,
591_U02.pdf,Ritter2,,,,,
587_U02.pdf,Ritter2,,,,,
586_U04.pdf,Ritter2,,,,,
554_.pdf,Ritter2,,,,,
544_.pdf,Ritter2,,,,,
539_U02.pdf,Ritter2,,,,,
541_.pdf,Ritter2,,,,,
546_.pdf,Ritter2,,,,,
545_U02.pdf,Ritter2,,,,,
542_.pdf,Ritter2,,,,,
540_.pdf,Ritter2,,,,,
543_.pdf,Ritter2,,,,,
517_U01.pdf,Ritter2,,,,,
516_U01.pdf,Ritter2,,,,,
515_U01.pdf,Ritter2,,,,,
518_U01.pdf,Ritter2,,,,,
570_.pdf,Ritter2,,,,,
569_.pdf,Ritter2,,,,,
1631_.pdf,Ritter2,,,,,
1628_.pdf,Ritter2,,,,,
1629_.pdf,Ritter2,,,,,
1627_.pdf,Ritter2,,,,,
1632_.pdf,Ritter2,,,,,
1630_.pdf,Ritter2,,,,,
1633_.pdf,Ritter2,,,,,
1652_.pdf,Ritter2,,,,,
1651_.pdf,Ritter2,,,,,
1650_.pdf,Ritter2,,,,,
